Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
SNOA,2023,0.7602616824093247,12548000.0,3128000.0,3719000.0,8603000.0,176000.0,-17000.0,-4835000.0,,0.04
SNPS,2023,1.235275934655235,3430624000.0,1438913000.0,2985451000.0,4148830000.0,247120000.0,-191822000.0,1229888000.0,1178000.0,0.064
SNSE,2023,0.8089983331048513,67250000.0,13011000.0,5643000.0,9479000.0,1351000.0,-180000.0,-34101000.0,144000.0,0.0
SNT,2023,0.07545680871716598,34339000.0,14806000.0,10064000.0,13074000.0,917000.0,-380000.0,-1289000.0,157000.0,0.030098
SNX,2023,0.9429449474793226,20084436000.0,1033776000.0,16738762000.0,21229632000.0,418315000.0,-150007000.0,626911000.0,288318000.0,0.2059
SNY,2023,0.17592718244095704,30670000000.0,8710000000.0,24207000000.0,52111000000.0,4792000000.0,-3024000000.0,5400000000.0,659000000.0,0.224
SO,2023,0.4600080675067891,10432000000.0,748000000.0,13467000000.0,104106000000.0,4986000000.0,-9095000000.0,3976000000.0,2446000000.0,0.114
SOAR,2023,0.006291052148427598,46498000.0,14486000.0,47637000.0,56961000.0,497000.0,-637000.0,-52822000.0,3358000.0,0.21
SOHU,2023,0.6537168358798572,1117047000.0,362504000.0,342392000.0,822820000.0,30245000.0,-18412000.0,-30379000.0,0.0,0.25
SOL,2023,1.6998619768894252,226450000.0,70174000.0,56992000.0,115042000.0,7830000.0,-10747000.0,-3186000.0,2205000.0,0.19
SOND,2023,3.230223629844791,161207000.0,95763000.0,506236000.0,1897968000.0,206865000.0,-12362000.0,-295668000.0,25409000.0,0.003146
SONM,2023,1.2023539091953477,43787000.0,9397000.0,32147000.0,33675000.0,2206000.0,-36000.0,-90000.0,15000.0,0.21
SONO,2023,0.955003026430885,659631000.0,220231000.0,354218000.0,483584000.0,48969000.0,-50286000.0,-10274000.0,733000.0,0.21
SONY,2023,0.9444323667392833,6776806000000.0,1907113000000.0,10192045000000.0,26351385000000.0,1144981000000.0,-623946000000.0,970573000000.0,40996000000.0,0.227
SOPA,2023,-0.02872531812854021,8098635.0,3628670.0,10486062.0,11334012.0,1271473.0,-362985.0,-18134128.0,235.0,0.21
SOPH,2023,1.3516256756661242,148047000.0,123251000.0,35621000.0,54714000.0,8336000.0,-9226000.0,-78981000.0,588000.0,0.085
SOS,2023,2.411459094476333,455395000.0,279177000.0,61519000.0,61519000.0,5775000.0,,-3651000.0,,0.25
SOTK,2023,0.09510944356772723,18746566.0,2134786.0,6623733.0,6853267.0,597166.0,-794690.0,1441463.0,,0.173748
SOUN,2023,2.457083335792927,113542000.0,95260000.0,24223000.0,122954000.0,5659000.0,-392000.0,-88937000.0,17570000.0,0.21
SOWG,2023,-0.04455100949513236,10237837.0,2410037.0,5771200.0,14208109.0,527822.0,-2266635.0,-3060433.0,1839749.0,0.0
SPB,2023,1.020090931911152,2925900000.0,753900000.0,764800000.0,2740100000.0,91200000.0,-59000000.0,1801500000.0,127000000.0,0.195
SPCB,2023,1.0474039440333582,28462000.0,5206000.0,5402000.0,39937000.0,2980000.0,-3366000.0,-4022000.0,2512000.0,0.0
SPCE,2023,2.43068571332317,950829000.0,216799000.0,185660000.0,674041000.0,13369000.0,-44309000.0,-502337000.0,12872000.0,0.21
SPG,2023,1.0974950224244284,3588374000.0,1168991000.0,3456012000.0,30595897000.0,1333584000.0,-793283000.0,2283126000.0,854648000.0,0.030336
SPGC,2023,7.722375676221635,5835000.0,5338000.0,475000.0,604000.0,58000.0,-289000.0,-4625000.0,,0.0
SPGI,2023,1.2061059482421588,5143000000.0,1290000000.0,6125000000.0,22489000000.0,1143000000.0,-143000000.0,2626000000.0,334000000.0,0.212
SPH,2023,0.42424868955294837,164002000.0,3514000.0,307818000.0,1724119000.0,62582000.0,-44949000.0,123752000.0,73393000.0,0.005369
SPHR,2023,0.9579517814874399,865695000.0,559757000.0,1373676000.0,2372340000.0,256494000.0,-264700000.0,-200649000.0,79868000.0,0.376409
SPI,2023,1.3055625142749636,81956000.0,3533000.0,189697000.0,213223000.0,6734000.0,-8267000.0,-33421000.0,7194000.0,0.3
SPIR,2023,2.0591448223035895,69336000.0,29144000.0,41546000.0,176287000.0,21156000.0,-30037000.0,-63956000.0,19036000.0,0.21
SPLP,2023,0.1478083142351363,2627356000.0,577928000.0,2065132000.0,2985032000.0,56565000.0,-51451000.0,150829000.0,98832000.0,0.01
SPNS,2023,0.950249453106338,314903000.0,126716000.0,149124000.0,239677000.0,21439000.0,-9269000.0,62444000.0,,0.185
SPOT,2023,1.1990704050214052,5260000000.0,3114000000.0,4090000000.0,5823000000.0,158000000.0,-6000000.0,-532000000.0,49000000.0,0.21
SPPL,2023,-1.363502058326099,6940521.0,1187459.0,4596220.0,5216697.0,543212.0,-913374.0,-7570873.0,183046.0,0.17
SPR,2023,1.739009530175146,3751800000.0,823500000.0,2198300000.0,7446000000.0,315600000.0,-148000000.0,-616200000.0,318700000.0,0.21
SPRB,2023,2.1302570519813604,102183000.0,96339000.0,24465000.0,27437000.0,70000.0,-7000.0,-47919000.0,483000.0,0.0
SPRC,2023,0.2521481271360595,6445000.0,2076000.0,1571000.0,1595000.0,538000.0,,-5122000.0,9000.0,0.23
SPRO,2023,0.8240178533110797,131208000.0,76333000.0,37153000.0,75496000.0,367000.0,,22806000.0,0.0,0.102
SPRU,2023,1.146343699941969,203341000.0,141354000.0,71712000.0,680352000.0,21586000.0,-499000.0,-65831000.0,41936000.0,0.0
SPT,2023,1.9199560290263857,195943000.0,49760000.0,181039000.0,252393000.0,8231000.0,-2073000.0,-66427000.0,2754000.0,0.21
SPTN,2023,0.3477243498217519,1077489000.0,17964000.0,659896000.0,1577393000.0,98639000.0,-120330000.0,52237000.0,39887000.0,0.255
SPWH,2023,0.8790555489812368,380048000.0,3141000.0,314649000.0,621649000.0,39009000.0,-79895000.0,-28997000.0,12869000.0,0.241
SPXC,2023,1.3385430711146933,709600000.0,99400000.0,401200000.0,1245100000.0,63200000.0,-23900000.0,89900000.0,27200000.0,0.223
SQ,2023,2.092462127161443,18857282000.0,8166895000.0,9921629000.0,15377057000.0,408560000.0,-151151000.0,9772000.0,,0.275
SQNS,2023,1.693380904392804,36896000.0,5705000.0,107856000.0,115243000.0,11942000.0,-29572000.0,-40990000.0,10464000.0,0.21
SQSP,2023,0.575657596433035,374215000.0,257702000.0,549778000.0,1182111000.0,43927000.0,-16998000.0,-7081000.0,36768000.0,0.21
SR,2023,0.5151088500966539,1076900000.0,5600000.0,1755400000.0,7396300000.0,254800000.0,-662500000.0,217500000.0,185700000.0,0.151385
SRAD,2023,1.4660440081481165,449068000.0,277174000.0,356114000.0,1374513000.0,206362000.0,-200279000.0,34655000.0,31451000.0,0.266
SRCL,2023,0.986308120117745,671500000.0,35300000.0,718000000.0,2829700000.0,216500000.0,-131300000.0,-21400000.0,73900000.0,0.21
SRDX,2023,0.9140555115302617,86691000.0,41419000.0,23954000.0,65823000.0,8522000.0,-2918000.0,-1536000.0,3489000.0,0.21
SRE,2023,0.6854604966081553,5470000000.0,236000000.0,10090000000.0,53527000000.0,2227000000.0,-8397000000.0,3075000000.0,1309000000.0,0.186525
SRFM,2023,0.28770895781316785,17736000.0,1720000.0,140114000.0,188474000.0,3762000.0,-7778000.0,-250696000.0,2969000.0,0.013
SRI,2023,0.9116710208811843,429390000.0,40841000.0,178241000.0,392183000.0,34881000.0,-38498000.0,-5183000.0,13000000.0,0.21
SRM,2023,0.5293338274242071,4497612.0,2980741.0,418876.0,418876.0,6651.0,-42780.0,-2053859.0,55847.0,0.165
SRPT,2023,0.7314268691079813,2579331000.0,428430000.0,653659000.0,2405239000.0,44397000.0,-87345000.0,-535977000.0,22010000.0,0.21
SRTS,2023,1.717575939521363,49528000.0,23148000.0,4212000.0,4868000.0,461000.0,-229000.0,485000.0,,0.256
SSD,2023,1.2723809841989568,1312441000.0,429822000.0,361257000.0,1024978000.0,74707000.0,-88824000.0,353987000.0,,0.257
SSKN,2023,0.21410426221103432,15543000.0,6784000.0,12174000.0,29328000.0,5902000.0,-5019000.0,-10830000.0,1640000.0,0.0084
SSL,2023,0.975581279527969,126721000000.0,42967000000.0,54495000000.0,217553000000.0,15644000000.0,-30159000000.0,-44271000000.0,10266000000.0,0.27
SSNC,2023,1.018347134004257,4051500000.0,432200000.0,3771900000.0,11704800000.0,670400000.0,-251500000.0,607100000.0,476300000.0,0.29
SSP,2023,1.7634483452273784,676093000.0,35319000.0,477819000.0,4253937000.0,155105000.0,-59627000.0,-947784000.0,213512000.0,0.02
SST,2023,1.146084176139461,202003000.0,135343000.0,86417000.0,436155000.0,105208000.0,-7960000.0,-227221000.0,48745000.0,0.155
SSTK,2023,1.1977622711798874,292573000.0,100490000.0,452386000.0,508921000.0,79729000.0,-55741000.0,110269000.0,1856000.0,0.1
SSY,2023,-0.07125915833651263,15664000.0,7170000.0,4213000.0,4639000.0,1958000.0,-1467000.0,-1527000.0,,0.002159
ST,2023,1.321562832949805,2102404000.0,508104000.0,823718000.0,4684711000.0,306965000.0,-184609000.0,-3909000.0,182184000.0,0.21
